WKT,name,description
"POLYGON ((106.8835354 -6.2990342, 106.8834603 -6.2990768, 106.8839002 -6.3006231, 106.8841255 -6.3016362, 106.8844474 -6.3026386, 106.8851447 -6.3033638, 106.8864107 -6.3043342, 106.887151 -6.3048461, 106.8878806 -6.305102, 106.8888569 -6.3053153, 106.8920005 -6.3060404, 106.8939638 -6.3065203, 106.896174 -6.3071815, 106.8974185 -6.307736, 106.8993604 -6.3088024, 106.9007767 -6.3098901, 106.9011307 -6.3101034, 106.9019032 -6.3108605, 106.902622 -6.3111271, 106.9040275 -6.3112657, 106.9055295 -6.3114363, 106.9062805 -6.3093889, 106.9053042 -6.308941, 106.9053364 -6.3085998, 106.9059801 -6.3063283, 106.90642 -6.305134, 106.9059801 -6.3045368, 106.9060231 -6.3036517, 106.9060123 -6.3010817, 106.9052935 -6.3010284, 106.9041884 -6.3000259, 106.902901 -6.2997487, 106.9013346 -6.2992155, 106.8999398 -6.2991941, 106.8930948 -6.2991621, 106.8934059 -6.2978291, 106.8921077 -6.2971573, 106.8907237 -6.2966028, 106.8892753 -6.2991302, 106.8867862 -6.2991088, 106.8852842 -6.2991088, 106.8835354 -6.2990342))",Polygon 4,
