WKT,name,description
"POLYGON ((106.8528464 -6.2347901, 106.8528008 -6.2347528, 106.8527552 -6.2344355, 106.8527659 -6.2343262, 106.8526398 -6.2336916, 106.8525942 -6.2336863, 106.852562 -6.2335529, 106.8525245 -6.2335529, 106.852546 -6.2338249, 106.8525701 -6.2339236, 106.8525728 -6.2340729, 106.8525674 -6.2342835, 106.8525942 -6.2342915, 106.852672 -6.2342889, 106.8526881 -6.2344195, 106.8526908 -6.2344835, 106.8527525 -6.2349714, 106.8528195 -6.2355074, 106.8527364 -6.2355474, 106.8527015 -6.235534, 106.8526184 -6.2355154, 106.8526372 -6.2354194, 106.8525647 -6.2354221, 106.8525433 -6.2354647, 106.8520766 -6.2350381, 106.8519988 -6.2351394, 106.8522831 -6.2353714, 106.8524735 -6.235542, 106.8526103 -6.2358433, 106.8526774 -6.236062, 106.852672 -6.2364193, 106.8526184 -6.2365739, 106.8524601 -6.2371232, 106.8523019 -6.2375685, 106.8521034 -6.238411, 106.8518915 -6.2390536, 106.8517037 -6.2398695, 106.8519317 -6.2403121, 106.8525299 -6.2416932, 106.8526908 -6.2420985, 106.8539085 -6.2420265, 106.8535276 -6.2416239, 106.8532406 -6.241224, 106.8530609 -6.240864, 106.8529537 -6.2402988, 106.8529215 -6.2399281, 106.8529295 -6.2394749, 106.8529724 -6.2392429, 106.8530234 -6.2391389, 106.8530341 -6.2390243, 106.8530636 -6.2389416, 106.8531468 -6.2386216, 106.8531816 -6.2385763, 106.8533158 -6.2381177, 106.8535035 -6.2373818, 106.8535437 -6.2368379, 106.8535652 -6.2367766, 106.8535437 -6.2363339, 106.8534981 -6.2357473, 106.8534364 -6.235486, 106.8533292 -6.2350461, 106.8532594 -6.2347075, 106.8529992 -6.2347768, 106.8528464 -6.2347901))",Polygon 1,
